"","Anopheles_apoci","Anopheles_superpictus","Anopheles_turkhudi","Ochlerotatus_cyprius","Aedes_echinus","Anopheles_ainshamsi","Ochlerotatus_eatoni_hewitti_(nomen_nudum)","Acartomyia_mariae","Orthopodomyia_pulcripalpis","Uranotaenia_unguiculata","Aedes_aegypti","Aedes_albopictus","Aedes_vittatus","Aedes_vexans","Ochlerotatus_nigrinus","Ochlerotatus_sticticus","Ochlerotatus_refiki","Ochlerotatus_rusticus","Aedes_cretinus","Culex_antennatus","Culiseta_longiareolata","Culex_simpsoni","Culex_univittatus","Culex_perexiguus","Culex_sitiens","Culex_sinaiticus","Culex_pseudovishnui","Culex_duttoni","Culex_thalassius","Culex_tritaeniorhynchus","Culex_mimeticus","Culex_modestus","Culex_theileri","Culex_laticinctus","Culex_vagans","Culex_torrentium","Culex_quinquefasciatus","Culex_pipiens","Culiseta_ochroptera","Culiseta_litorea","Culiseta_fumipennis","Culiseta_morsitans","Aedes_cinereus","Aedes_rossicus","Culiseta_annulata","Culiseta_subochrea","Culiseta_alaskaensis","Culiseta_glaphyroptera","Culiseta_bergrothi","Aedes_japonicus","Ochlerotatus_nigripes","Ochlerotatus_cataphylla","Ochlerotatus_leucomelas","Ochlerotatus_pionips","Ochlerotatus_communis","Ochlerotatus_punctor","Ochlerotatus_hexodontus","Ochlerotatus_berlandi","Aedes_koreicus","Aedes_geniculatus","Ochlerotatus_flavescens","Ochlerotatus_riparius","Ochlerotatus_euedes","Ochlerotatus_annulipes","Ochlerotatus_cantans","Ochlerotatus_excrucians","Ochlerotatus_detritus","Ochlerotatus_pulcritarsis","Ochlerotatus_hungaricus","Ochlerotatus_pullatus","Ochlerotatus_intrudens","Ochlerotatus_diantaeus","Acartomyia_phoeniciae","Ochlerotatus_caspius","Ochlerotatus_dorsalis","Acartomyia_zammitii","Coquillettidia_buxtoni","Coquillettidia_richiardii","Anopheles_pharoensis","Anopheles_arabiensis","Anopheles_coluzzii","Anopheles_fluviatilis","Anopheles_culicifacies","Anopheles_dthali","Anopheles_sacharovi","Anopheles_messeae","Anopheles_melanoon","Anopheles_labranchiae","Anopheles_atroparvus","Anopheles_maculipennis","Anopheles_maculipennis","Anopheles_pulcherrimus","Anopheles_stephensi","Anopheles_cinereus","Anopheles_claviger","Anopheles_hyrcanus","Anopheles_coustani","Anopheles_ziemanni","Anopheles_tenebrosus","Anopheles_plumbeus","Uranotaenia_balfouri","Anopheles_algeriensis","Culex_impudicus","Culex_martinii","Culex_europaeus","Culex_territans","Culex_hortensis","Culex_deserticola"
"Aedes_aegypti",0.726483157256779,0.735980072193987,0.7347056468704,0.726843784311631,0.725476250110012,0.762770071396474,0.716662711585353,0.709507829797683,0.375419228750255,0.379862214511292,0,0.347570667818095,0.342709300179511,0.327692768207616,0.332773579230018,0.332773579230018,0.35236497247244,0.332773579230018,0.327692768207616,0.379862214511292,0.38859582011313,0.370923027887795,0.366371652723656,0.38859582011313,0.354753914898841,0.384253831095292,0.38859582011313,0.342709300179511,0.337777974017762,0.337777974017762,0.357094915286524,0.370923027887795,0.35236497247244,0.373087307736593,0.347570667818095,0.35236497247244,0.342709300179511,0.342709300179511,0.375419228750255,0.379862214511292,0.366371652723656,0.402577899936449,0.384253831095292,0.375419228750255,0.40961596025952,0.392889826932923,0.401340037254391,0.397137407965265,0.40961596025952,0.347570667818095,0.418330013267038,0.401340037254391,0.392889826932923,0.401340037254391,0.379862214511292,0.397137407965265,0.405499112454445,0.375419228750255,0.364729383153839,0.40961596025952,0.401340037254391,0.397137407965265,0.397137407965265,0.397137407965265,0.401340037254391,0.405499112454445,0.375419228750255,0.370923027887795,0.395972758011341,0.379862214511292,0.362371537669739,0.375419228750255,0.370923027887795,0.366371652723656,0.364836678594384,0.357094915286524,0.413691841347295,0.40961596025952,0.375419228750255,0.379862214511292,0.379862214511292,0.38859582011313,0.392889826932923,0.370923027887795,0.425685392856362,0.379862214511292,0.405499112454445,0.405499112454445,0.40961596025952,0.417727954888468,0.417727954888468,0.375419228750255,0.397137407965265,0.375419228750255,0.405499112454445,0.379862214511292,0.392600736557975,0.375419228750255,0.370923027887795,0.384253831095292,0.375419228750255,0.38859582011313,0.413691841347295,0.379862214511292,0.379862214511292,0.379862214511292,0.342709300179511,0.365148371670111
"Aedes_albopictus",0.721199573264329,0.72459670694955,0.716844635641249,0.714736403321352,0.725102196849719,0.764770520862194,0.686995354294649,0.722222222222222,0.387904910301142,0.397560952869117,0.347570667818095,0,0.345438462091929,0.344297884737404,0.344297884737404,0.348684021877203,0.3530156664941,0.367774874974643,0.32479917717646,0.412739605927133,0.377964473009227,0.381385035698237,0.379131032798572,0.365148371670111,0.35478743759345,0.362567785470569,0.377964473009227,0.339181732685607,0.329217949203426,0.369835254541153,0.367774874974643,0.371884218998905,0.359415263041222,0.376956117794169,0.359486813709167,0.359415263041222,0.361523288524953,0.3624576935287,0.39371969415866,0.401365450585887,0.395644985318018,0.407200154484212,0.367774874974643,0.376328963506329,0.372738197848976,0.383948451453916,0.382970843102535,0.399467730968481,0.397560952869117,0.357066043966973,0.397474667257061,0.379969603647514,0.397791619972147,0.373921956000622,0.365453042871776,0.359415263041222,0.369835254541153,0.373921956000622,0.366347548532523,0.375948648113326,0.389840587792725,0.379969603647514,0.379969603647514,0.392082990624805,0.389840587792725,0.391784941938155,0.365702887360366,0.381964208447538,0.373878250552983,0.357294800505248,0.355702671122811,0.348684021877203,0.345729112931815,0.373337020630758,0.347704041064684,0.340824905430363,0.403254239609354,0.410722545179274,0.377282841303898,0.38379618158814,0.379969603647514,0.391578004149024,0.398343678185575,0.357717885082724,0.396837895066273,0.387886487328022,0.383948451453916,0.389840587792725,0.371884218998905,0.381964208447538,0.381964208447538,0.363019208495135,0.39650008532928,0.410722545179274,0.401365450585887,0.37921670550559,0.386768876636198,0.391578004149024,0.384900179459751,0.399467730968481,0.389741881476979,0.405134222945709,0.381964208447538,0.36361909326217,0.379969603647514,0.384603531878526,0.371884218998905,0.380058475033046
"Aedes_vittatus",0.701391410379798,0.707106781186548,0.714616090347558,0.707812124784548,0.711960007543681,0.756440457712953,0.669225857138865,0.720873164750998,0.376050716545177,0.399579611024159,0.342709300179511,0.345438462091929,0,0.29277002188456,0.330520343517599,0.320189019804492,0.29845540747673,0.30125786715206,0.313562342964935,0.377507718192206,0.347862621391469,0.366718909548839,0.347862621391469,0.345438462091929,0.354005216196922,0.330520343517599,0.322802851090676,0.347524023428458,0.334034350581525,0.335566747483726,0.327968024676315,0.357394869069178,0.340538377506298,0.35871502698972,0.333053103495372,0.355035801248363,0.352660953181891,0.350270003897354,0.345438462091929,0.347862621391469,0.364380445748256,0.368065715282595,0.357394869069178,0.368513865595044,0.359287878573978,0.364380445748256,0.365369875100655,0.359738467092251,0.368964027760854,0.357394869069178,0.353553390593274,0.340538377506298,0.347862621391469,0.333053103495372,0.33129457822454,0.340538377506298,0.355035801248363,0.355035801248363,0.362738125055006,0.347862621391469,0.350270003897354,0.335566747483726,0.325395686727984,0.345438462091929,0.342997170285018,0.340538377506298,0.335566747483726,0.330520343517599,0.327912917891976,0.338061701891407,0.317820863081864,0.330520343517599,0.307915840092072,0.322280521129523,0.300708383512821,0.304997140665209,0.380181292446183,0.393219847845319,0.362667956155025,0.358057437019716,0.355035801248363,0.378422889761105,0.364380445748256,0.355035801248363,0.371234597054774,0.355035801248363,0.364380445748256,0.359738467092251,0.350270003897354,0.347862621391469,0.347862621391469,0.354292269958436,0.37573457465109,0.364380445748256,0.391076944437521,0.333333333333333,0.350643436659138,0.343143468935426,0.33218191941496,0.395351136343888,0.366679398811285,0.362066895717891,0.37573457465109,0.350270003897354,0.357394869069178,0.355035801248363,0.338061701891407,0.336650164612069
"Aedes_vexans",0.706537222671908,0.714493392379833,0.716844635641249,0.702208407057905,0.71616101397531,0.753702346348183,0.676715542331965,0.7147044627927,0.347404166889826,0.391784941938155,0.327692768207616,0.344297884737404,0.29277002188456,0,0.309426373877638,0.316707990691396,0.299442237327069,0.291729982995789,0.310971536805697,0.370362176244984,0.339855145255797,0.349734255666752,0.342732000419107,0.345513885337826,0.330994123145879,0.342594354913766,0.309426373877638,0.319013967569486,0.313304179995183,0.328485518040461,0.326164036526721,0.339855145255797,0.344297884737404,0.360086825921869,0.330500785522167,0.342083727464118,0.326164036526721,0.326567081520186,0.337611852454758,0.35516167815402,0.371884218998905,0.360436582375499,0.339855145255797,0.364675074813158,0.359500640922808,0.350856529013453,0.362092683040007,0.357294800505248,0.36361909326217,0.327912917891976,0.333333333333333,0.316707990691396,0.330603284633965,0.339855145255797,0.324307403790893,0.339855145255797,0.35516167815402,0.350856529013453,0.324442842261525,0.346497893606233,0.346497893606233,0.344297884737404,0.326164036526721,0.342343966168522,0.337611852454758,0.342083727464118,0.333079944217783,0.348684021877203,0.340777100548239,0.319098273587757,0.324319174316395,0.330790707851983,0.31516122751157,0.322462867451364,0.308206691071781,0.31516122751157,0.348684021877203,0.38592249249398,0.362672760945086,0.372982845377626,0.371884218998905,0.380058475033046,0.37482778414706,0.359919246691561,0.39083999988718,0.375948648113326,0.389840587792725,0.379969603647514,0.387886487328022,0.371884218998905,0.371884218998905,0.354921107076012,0.364556078706528,0.369835254541153,0.379969603647514,0.358215834478037,0.364961260014642,0.346410161513775,0.343285767029625,0.389840587792725,0.335174241480306,0.379969603647514,0.369835254541153,0.35516167815402,0.367774874974643,0.348892149374593,0.335353553848811,0.32659863237109
"Ochlerotatus_nigrinus",0.706537222671908,0.711093721740353,0.71570588252251,0.710584946694924,0.719750815986618,0.751469149302179,0.681303496856328,0.713624032148063,0.373494889659659,0.395644985318018,0.332773579230018,0.344297884737404,0.330520343517599,0.309426373877638,0,0.186960978000311,0.301969220839387,0.270089481963806,0.350823207722812,0.382122623139542,0.348684021877203,0.361356489351851,0.34943097926997,0.356555441615657,0.35478743759345,0.347132226208708,0.350856529013453,0.339181732685607,0.329217949203426,0.348684021877203,0.335353553848811,0.357294800505248,0.344297884737404,0.367411375715734,0.339683110243379,0.346497893606233,0.339855145255797,0.340469718267553,0.369835254541153,0.350856529013453,0.337611852454758,0.348378416908283,0.348684021877203,0.371711255331664,0.34575664492836,0.350856529013453,0.34960294939005,0.357294800505248,0.377964473009227,0.327912917891976,0.311804782231162,0.316707990691396,0.323116956688808,0.333079944217783,0.308477872241708,0.326164036526721,0.330790707851983,0.346497893606233,0.299121520808059,0.339855145255797,0.342083727464118,0.321470784124456,0.31187247023418,0.319341026208326,0.321470784124456,0.319098273587757,0.316707990691396,0.323825912929306,0.3040939300275,0.314299529953316,0.284240537092845,0.299442237327069,0.298706526921641,0.319013967569486,0.269330392090508,0.281290915467562,0.369835254541153,0.399467730968481,0.374887370473507,0.370782337409512,0.375948648113326,0.418993502999218,0.383545874722345,0.355502892361079,0.388820141405001,0.387886487328022,0.391784941938155,0.381964208447538,0.38592249249398,0.389840587792725,0.389840587792725,0.386296267392723,0.373341822856319,0.375948648113326,0.369835254541153,0.373337020630758,0.362142984170074,0.351188458428425,0.350564719981379,0.371884218998905,0.368884737237919,0.377964473009227,0.350856529013453,0.337611852454758,0.328485518040461,0.348892149374593,0.35516167815402,0.336650164612069
"Ochlerotatus_sticticus",0.711080917233378,0.714493392379833,0.714565314654311,0.710584946694924,0.72687723548335,0.754816467202236,0.685860761688315,0.716860438920219,0.373494889659659,0.395644985318018,0.332773579230018,0.348684021877203,0.320189019804492,0.316707990691396,0.186960978000311,0,0.301969220839387,0.286473156335654,0.357032950121592,0.376288347353439,0.3530156664941,0.365902032681784,0.356003924747829,0.356555441615657,0.348155311911396,0.353829928289517,0.348684021877203,0.342427564848599,0.332309265373027,0.357294800505248,0.342083727464118,0.3530156664941,0.3530156664941,0.367411375715734,0.341940165706044,0.348684021877203,0.348684021877203,0.34943097926997,0.36361909326217,0.348684021877203,0.342083727464118,0.345916347775181,0.36361909326217,0.376328963506329,0.34575664492836,0.35516167815402,0.34960294939005,0.365702887360366,0.369835254541153,0.332564397284216,0.297559517855952,0.301969220839387,0.307598178599902,0.330790707851983,0.305759952546059,0.326164036526721,0.335353553848811,0.344297884737404,0.312039133848035,0.330790707851983,0.321470784124456,0.314299529953316,0.319098273587757,0.319341026208326,0.321470784124456,0.319098273587757,0.316707990691396,0.316707990691396,0.307609583586043,0.309426373877638,0.28955390416058,0.309426373877638,0.295875121532865,0.315527371433753,0.26610476205223,0.278282369978907,0.365702887360366,0.397560952869117,0.377282841303898,0.375170446806674,0.383948451453916,0.410960933531265,0.392070157324506,0.353274012129578,0.388820141405001,0.387886487328022,0.383948451453916,0.38592249249398,0.381964208447538,0.389840587792725,0.389840587792725,0.363019208495135,0.373341822856319,0.38592249249398,0.367774874974643,0.367363242870581,0.370533509911335,0.346410161513775,0.348155311911396,0.367774874974643,0.368884737237919,0.371884218998905,0.35516167815402,0.342083727464118,0.330790707851983,0.344447481913586,0.357294800505248,0.339934634239519
"Ochlerotatus_refiki",0.712195980025644,0.715595762065421,0.714565314654311,0.703611422257038,0.714359348192851,0.748106854363879,0.675441483887895,0.720275636462322,0.381795789759879,0.39371969415866,0.35236497247244,0.3530156664941,0.29845540747673,0.299442237327069,0.301969220839387,0.301969220839387,0,0.220527138567989,0.334739809341101,0.363041544702416,0.330790707851983,0.356753034006338,0.345032779671177,0.340206908719886,0.344501551057929,0.344064038087819,0.346497893606233,0.348337353916991,0.332309265373027,0.338931875021727,0.337611852454758,0.330790707851983,0.330790707851983,0.362544785008373,0.337410956914789,0.346497893606233,0.331899634932154,0.34286954342654,0.333803147989797,0.326164036526721,0.339855145255797,0.355662377115891,0.3530156664941,0.367035455925903,0.338675553969016,0.337611852454758,0.330112645886762,0.348346134239733,0.3530156664941,0.352737810751329,0.320047739494525,0.31187247023418,0.328126820666121,0.326164036526721,0.308477872241708,0.309426373877638,0.326164036526721,0.335353553848811,0.312039133848035,0.316707990691396,0.319098273587757,0.304475232446339,0.304475232446339,0.317161971201359,0.306960785788931,0.309426373877638,0.31187247023418,0.304475232446339,0.274351630584367,0.286473156335654,0.274873708374511,0.278401865626282,0.278282369978907,0.303397773895955,0.259533259821102,0.278282369978907,0.359415263041222,0.38592249249398,0.362672760945086,0.370782337409512,0.369835254541153,0.377964473009227,0.37482778414706,0.353274012129578,0.39083999988718,0.371884218998905,0.379969603647514,0.377964473009227,0.375948648113326,0.377964473009227,0.377964473009227,0.363019208495135,0.373341822856319,0.359277217054411,0.383948451453916,0.374389321451262,0.392031280116988,0.371931893407023,0.371546952681809,0.381964208447538,0.344486409130969,0.367774874974643,0.344297884737404,0.335909182433945,0.36361909326217,0.333076428992021,0.330790707851983,0.316227766016838
"Ochlerotatus_rusticus",0.713341911547139,0.712228748355362,0.717981582645366,0.705011645377822,0.714359348192851,0.749229295886864,0.67093648226928,0.71254196324337,0.369274472937998,0.381964208447538,0.332773579230018,0.367774874974643,0.30125786715206,0.291729982995789,0.270089481963806,0.286473156335654,0.220527138567989,0,0.328165061656947,0.351985518607988,0.330790707851983,0.344975744745641,0.338192303287776,0.340997169735237,0.330994123145879,0.337995564416081,0.339855145255797,0.319013967569486,0.306707563735151,0.323825912929306,0.326164036526721,0.342083727464118,0.323825912929306,0.35761197304929,0.316227766016838,0.333079944217783,0.319098273587757,0.319388906460955,0.346497893606233,0.328485518040461,0.335353553848811,0.350823207722812,0.342083727464118,0.359907875374347,0.319025171066217,0.319098273587757,0.305505046330389,0.35516167815402,0.35516167815402,0.357066043966973,0.311804782231162,0.306960785788931,0.312856648033244,0.333079944217783,0.321723239868969,0.330790707851983,0.344297884737404,0.339855145255797,0.316227766016838,0.31187247023418,0.328485518040461,0.319098273587757,0.304475232446339,0.319341026208326,0.316707990691396,0.314299529953316,0.304475232446339,0.309426373877638,0.282081357897182,0.301969220839387,0.28955390416058,0.296893746408601,0.284267621807481,0.289949644697449,0.269330392090508,0.27524094128159,0.348684021877203,0.389840587792725,0.360180135112599,0.366341670183181,0.371884218998905,0.394405318873308,0.37482778414706,0.355502892361079,0.374376121454027,0.365702887360366,0.377964473009227,0.367774874974643,0.369835254541153,0.375948648113326,0.375948648113326,0.373543683818814,0.357825233728745,0.369835254541153,0.369835254541153,0.370362176244984,0.376023194261938,0.358236421003411,0.355334527259351,0.383948451453916,0.342182126352235,0.371884218998905,0.35516167815402,0.337611852454758,0.346497893606233,0.333076428992021,0.342083727464118,0.316227766016838
"Aedes_cretinus",0.748945619007071,0.751145913578872,0.735849613968697,0.721412480694957,0.740093705869288,0.734182804377699,0.689986959699826,0.714718483616109,0.398233986959983,0.38658834624255,0.327692768207616,0.32479917717646,0.313562342964935,0.310971536805697,0.350823207722812,0.357032950121592,0.334739809341101,0.328165061656947,0,0.380369361363175,0.347676747682558,0.336336396998156,0.318357269983507,0.333697035932885,0.337777974017762,0.340177195028513,0.314485451016575,0.312845553629154,0.31586069942067,0.321287731561,0.328165061656947,0.334795328653062,0.310971536805697,0.334696665539855,0.308435963147672,0.32479917717646,0.325817606225537,0.328797974610715,0.381938972134971,0.395023994263584,0.375045784750796,0.392488213057455,0.353941697564338,0.351487017602533,0.347676747682558,0.344501551057929,0.345916347775181,0.376362921427965,0.380860794851538,0.326236348696222,0.393802252283736,0.363136519601281,0.364509441396424,0.363136519601281,0.351763235340724,0.357032950121592,0.375045784750796,0.369139182780339,0.326269233767491,0.360097666849328,0.377964473009227,0.360097666849328,0.369139182780339,0.379161197290355,0.369139182780339,0.369139182780339,0.350823207722812,0.353941697564338,0.351687660469223,0.334795328653062,0.341358204425811,0.360097666849328,0.33259505261887,0.326164036526721,0.317862028921436,0.33259505261887,0.383735256723626,0.403283228807451,0.357032950121592,0.385984712968789,0.383735256723626,0.366899692852671,0.365362096225531,0.353553390593274,0.383735256723626,0.363136519601281,0.360097666849328,0.347676747682558,0.360097666849328,0.369139182780339,0.369139182780339,0.395023994263584,0.374903981562886,0.38604154925834,0.383735256723626,0.369012483211554,0.373196685431038,0.369987771792666,0.360458589066143,0.397796126479078,0.358057437019716,0.389420533162225,0.363136519601281,0.344083179874147,0.353941697564338,0.350774151831119,0.344501551057929,0.374448448002713
"Culex_antennatus",0.742243845327077,0.746044225326614,0.735257266716801,0.724379234051663,0.759296129481046,0.728500192664718,0.707106781186548,0.72910247149722,0.388298922500536,0.385006608379097,0.379862214511292,0.412739605927133,0.377507718192206,0.370362176244984,0.382122623139542,0.376288347353439,0.363041544702416,0.351985518607988,0.380369361363175,0,0.361290704905797,0.340841782545699,0.333333333333333,0.314485451016575,0.306495340811886,0.357032950121592,0.345642917689156,0.315532504422284,0.351897393711483,0.354317831249184,0.339181732685607,0.348828634044288,0.329252303934259,0.348155311911396,0.326962125674879,0.33259505261887,0.339683110243379,0.340068020406802,0.379936132047409,0.387869150456834,0.396332746587636,0.373461757360143,0.423324390772619,0.422378687753708,0.387869150456834,0.39071072068301,0.386746234076881,0.356902240635198,0.39353177335149,0.380905875137528,0.391967873704176,0.376288347353439,0.381496928039121,0.385006608379097,0.384164934892577,0.39071072068301,0.396332746587636,0.364339625667945,0.356420861649388,0.385006608379097,0.410050719936393,0.361290704905797,0.382122623139542,0.390981127470645,0.39071072068301,0.37921670550559,0.376288347353439,0.387869150456834,0.353084175535045,0.355114340305014,0.374733948175093,0.37921670550559,0.365554769538429,0.329158828541827,0.342773208674273,0.35629871604551,0.387869150456834,0.410050719936393,0.399114063142644,0.390221382387905,0.387869150456834,0.386555671742534,0.391537848480135,0.379236370511982,0.382122623139542,0.387869150456834,0.387869150456834,0.396332746587636,0.399114063142644,0.404619344766525,0.404619344766525,0.396332746587636,0.408721621974103,0.361157559257308,0.385006608379097,0.362006059475217,0.382187670824606,0.374415432224488,0.371282193607126,0.396332746587636,0.356034497458156,0.404619344766525,0.361290704905797,0.368759086123076,0.385006608379097,0.358299286042239,0.351985518607988,0.34253953543107
"Culiseta_longiareolata",0.709947719832475,0.719001281845615,0.72251147983903,0.709195727484068,0.703452458112659,0.745856903841751,0.675563685254685,0.716860438920219,0.362851818248537,0.369835254541153,0.38859582011313,0.377964473009227,0.347862621391469,0.339855145255797,0.348684021877203,0.3530156664941,0.330790707851983,0.330790707851983,0.347676747682558,0.361290704905797,0,0.354428885265781,0.340469718267553,0.334107627833823,0.35478743759345,0.3647195419606,0.328485518040461,0.319013967569486,0.316550942152294,0.321470784124456,0.337611852454758,0.326164036526721,0.321470784124456,0.342387397055619,0.301279323501018,0.328485518040461,0.323825912929306,0.324192016679184,0.342083727464118,0.357294800505248,0.359415263041222,0.345916347775181,0.379969603647514,0.387632644855297,0.341052253681923,0.342083727464118,0.343187671366233,0.333079944217783,0.333079944217783,0.367663774807478,0.377307714089059,0.367774874974643,0.38103490910622,0.359415263041222,0.353848387215804,0.365702887360366,0.377964473009227,0.375948648113326,0.34027852368936,0.350856529013453,0.38592249249398,0.35516167815402,0.36361909326217,0.376234649408484,0.371884218998905,0.371884218998905,0.35516167815402,0.36361909326217,0.350115188418455,0.3530156664941,0.347025689637371,0.361523288524953,0.320458425842733,0.33259505261887,0.324582899614158,0.328243975944887,0.371884218998905,0.373921956000622,0.374887370473507,0.377345366167717,0.371884218998905,0.402768199119819,0.368153758751211,0.353274012129578,0.388820141405001,0.371884218998905,0.375948648113326,0.373921956000622,0.373921956000622,0.377964473009227,0.377964473009227,0.378696253893775,0.360082828576955,0.383948451453916,0.38592249249398,0.361290704905797,0.376023194261938,0.367423461417477,0.364687034313852,0.389840587792725,0.351308584465264,0.369835254541153,0.375948648113326,0.371884218998905,0.373921956000622,0.361898776166849,0.348684021877203,0.336650164612069
"Culex_simpsoni",0.721788764791349,0.719947642075341,0.730216942570346,0.720285971811279,0.714122895565959,0.732962511014848,0.682309474129881,0.708887161968223,0.370698285055443,0.356753034006338,0.370923027887795,0.381385035698237,0.366718909548839,0.349734255666752,0.361356489351851,0.365902032681784,0.356753034006338,0.344975744745641,0.336336396998156,0.340841782545699,0.354428885265781,0,0.194978278086611,0.222680885707562,0.313938994563741,0.293173009029038,0.320123942939255,0.334091771932343,0.332309265373027,0.309625206653207,0.301511344577764,0.312282982496685,0.290340353139478,0.304347826086957,0.290340353139478,0.306944418475166,0.304240009648755,0.301511344577764,0.365902032681784,0.37482778414706,0.37261639148944,0.365649605086117,0.392070157324506,0.405062949541842,0.365902032681784,0.359062139238755,0.379690347158577,0.37482778414706,0.359062139238755,0.354428885265781,0.376200746759223,0.349734255666752,0.36064881473196,0.368153758751211,0.36872356337726,0.37261639148944,0.387831436503664,0.37702620642414,0.34792618696923,0.363636363636364,0.396263540321879,0.37482778414706,0.370391796135698,0.383545874722345,0.37702620642414,0.37702620642414,0.370391796135698,0.381385035698237,0.365148371670111,0.342571703298487,0.359359253182219,0.363636363636364,0.346212382358907,0.360333937753633,0.354518067394723,0.353553390593274,0.368153758751211,0.383545874722345,0.356800046332299,0.383545874722345,0.383545874722345,0.394469779986572,0.37280430636925,0.368153758751211,0.365902032681784,0.368153758751211,0.370391796135698,0.370391796135698,0.365902032681784,0.37482778414706,0.37482778414706,0.378339996671659,0.37510467550797,0.389956556173222,0.37261639148944,0.357159127517442,0.3732884438274,0.364687034313852,0.360041149911548,0.396263540321879,0.358299286042239,0.389956556173222,0.352089395109765,0.365902032681784,0.365902032681784,0.342571703298487,0.317531803574054,0.333333333333333
"Culex_univittatus",0.715175090335273,0.718642726548493,0.721616023179079,0.714736403321352,0.717958158617738,0.737928055521709,0.675763528720828,0.714822905924157,0.374634324632678,0.3624576935287,0.366371652723656,0.379131032798572,0.347862621391469,0.342732000419107,0.34943097926997,0.356003924747829,0.345032779671177,0.338192303287776,0.318357269983507,0.333333333333333,0.340469718267553,0.194978278086611,0,0.194563330537656,0.305452836632267,0.28216632399155,0.307052598588329,0.315869027652895,0.310023417546809,0.281118045708738,0.288898135890792,0.309559192003632,0.260779950111615,0.276363083956717,0.273434370809865,0.283497694546151,0.286086067635665,0.284607576768522,0.3659625273557,0.35816810227874,0.353826510286838,0.343436628723143,0.3770871848483,0.387632644855297,0.358175199705689,0.3624576935287,0.363481018796108,0.3624576935287,0.35816810227874,0.354649682807595,0.372677996249965,0.351635612996844,0.365743560935003,0.356003924747829,0.360855966253344,0.356003924747829,0.370888069118607,0.370888069118607,0.34027852368936,0.364583563332525,0.383186025500805,0.368798542242825,0.366697108941885,0.366980820480607,0.364583563332525,0.366697108941885,0.351635612996844,0.370888069118607,0.353173021047332,0.335899447675931,0.347750244511977,0.353826510286838,0.319982934698545,0.340068020406802,0.340171652291093,0.333048797785677,0.353826510286838,0.370888069118607,0.35094410481711,0.381658024664106,0.3770871848483,0.393570189807662,0.359062139238755,0.363256775431184,0.364709227348062,0.366697108941885,0.364583563332525,0.3624576935287,0.35816810227874,0.35816810227874,0.35816810227874,0.380203176532686,0.368975101609552,0.386805274796876,0.370888069118607,0.343385835758475,0.356439588609162,0.360555127546399,0.350564719981379,0.381163921541648,0.358000777879079,0.370888069118607,0.338192303287776,0.3659625273557,0.353826510286838,0.326819744677148,0.31204565116027,0.316227766016838
